t,real_v,real_f
0.0,-0.004609315459449164,60.0
0.0001,0.03240052278013009,60.00094247765655
0.0002,0.08496334764844277,60.001884954475926
0.00030000000000000003,0.12083659226301914,60.00282742962097
0.0004,0.14575107598315074,60.003769902254504
0.0005,0.19868396375681427,60.00471237153938
0.0006000000000000001,0.223512935813258,60.005654836638406
0.0007000000000000001,0.2721259448957704,60.00659729671445
0.0008,0.29055153914828924,60.007539750930356
0.0009000000000000001,0.3371928569215226,60.00848219844897
0.001,0.35609396417923234,60.009424638433146
0.0011,0.4057080711731294,60.01036707004575
0.0012000000000000001,0.44677340427847545,60.011309492449655
0.0013000000000000002,0.472004949304945,60.01225190480775
0.0014000000000000002,0.49956528426798774,60.013194306282905
0.0015,0.5445682496248201,60.01413669603803
0.0016,0.5761456919811411,60.01507907323604
0.0017000000000000001,0.602760021674893,60.01602143703984
0.0018000000000000002,0.6383830035156285,60.01696378661237
0.0019000000000000002,0.6575696504040491,60.017906121116575
0.002,0.6814059306651348,60.018848439715406
0.0021000000000000003,0.7138160720280851,60.019790741571846
0.0022,0.7400648645064275,60.02073302584888
0.0023000000000000004,0.7528714371449554,60.0216752917095
0.0024000000000000002,0.40034143699147196,60.02261753831673
0.0025,0.8020951807566706,60.02355976483361
0.0026000000000000003,0.8211484727014278,60.024501970423195
0.0027,0.8370258507321975,60.02544415424855
0.0028000000000000004,0.8620319352145573,60.02638631547277
0.0029000000000000002,0.8971354513572609,60.02732845325897
0.003,0.9011534141806306,60.028270566770274
0.0031000000000000003,0.9056906497328082,60.02921265516984
0.0032,0.9245578654729066,60.03015471762086
0.0033000000000000004,0.9566463031153868,60.03109675328651
0.0034000000000000002,0.9622387757768137,60.03203876133002
0.0035,0.9658951373135612,60.03298074091465
0.0036000000000000003,0.9790394036859257,60.033922691203664
0.0037,0.9790557527503735,60.034864611360355
0.0038000000000000004,0.9868256027299035,60.035806500548055
0.0039000000000000003,0.9988190760156332,60.03674835793012
0.004,1.0008774887308798,60.037690182669934
0.0041,0.9951476108391472,60.0386319739309
0.004200000000000001,0.9997229269566831,60.03957373087646
0.0043,0.9932131056463629,60.040515452670085
0.0044,0.9922999166284587,60.04145713847529
0.0045000000000000005,0.9884809800874189,60.04239878745558
0.004600000000000001,0.9938072370260229,60.04334039877455
0.0047,0.9744833266488254,60.044281971595794
0.0048000000000000004,0.9748028737403245,60.04522350508293
0.004900000000000001,0.9613171156106302,60.04616499839965
0.005,0.9326187918969777,60.04710645070964
0.0051,0.9337367050153068,60.048047861176656
0.005200000000000001,0.9107975534504753,60.04898922896447
0.0053,0.9088167024543149,60.0499305532369
0.0054,0.899460293774314,60.0508718331578
0.0055000000000000005,0.8812075538077302,60.05181306789106
0.005600000000000001,0.8405769309351395,60.05275425660063
0.0057,0.8357390397155848,60.053695398450465
0.0058000000000000005,0.8082699377465302,60.0546364926046
0.005900000000000001,0.7830384240905561,60.055577538227084
0.006,0.7680752153882637,60.056518534482024
0.0061,0.7424975026373534,60.057459480533566
0.006200000000000001,0.7190775040429346,60.0584003755459
0.006300000000000001,0.6951422551455654,60.059341218683265
0.0064,0.6639467818004157,60.06028200910994
0.006500000000000001,0.6407008784263507,60.061222745990264
0.006600000000000001,0.6015037325850251,60.062163428488596
0.0067,0.5574488292565962,60.06310405576938
0.0068000000000000005,0.5412240183399457,60.06404462699708
0.006900000000000001,0.5092454246424873,60.06498514133622
0.007,0.4693175908135991,60.06592559795138
0.0071,0.4358671393539555,60.06686599600718
0.007200000000000001,0.4018810051490279,60.0678063346683
0.007300000000000001,0.3651126833313834,60.06874661309947
0.0074,0.3309356080188607,60.069686830465486
0.007500000000000001,0.29928461748767743,60.07062698593116
0.007600000000000001,0.26844837035508307,60.07156707866142
0.0077,0.22562100653642722,60.07250710782119
0.0078000000000000005,0.1937167123472696,60.073447072575476
0.0079,0.1703483024762649,60.07438697208935
0.008,0.11067945896073898,60.07532680552793
0.008100000000000001,0.07804755656295553,60.0762665720564
0.0082,0.03422319143288506,60.077206270839994
0.0083,-0.002190267505445811,60.078145901044
0.008400000000000001,-0.029319829081775255,60.079085461833806
0.0085,0.5538749257898028,60.080024952374806
0.0086,-0.10878492843962494,60.0809643718325
0.008700000000000001,-0.14150227413199476,60.081903719372434
0.0088,-0.18582745497904268,60.08284299416021
0.0089,-0.21304875299221934,60.08378219536151
0.009000000000000001,-0.25810966496842325,60.08472132214207
0.0091,-0.2911941930781919,60.08566037366771
0.009200000000000002,-0.3192052591710512,60.08659934910429
0.009300000000000001,-0.36213054019628654,60.08753824761776
0.0094,-0.39313933641547755,60.088477068374125
0.009500000000000001,-0.43143525340813466,60.08941581053947
0.009600000000000001,-0.46893837917551145,60.09035447327994
0.0097,-0.48924434881932205,60.091293055761746
0.009800000000000001,-0.5328841770116901,60.092231557151194
0.0099,-0.5744672175789277,60.09316997661464
0.01,-0.5921434997893491,60.094108313318515
0.010100000000000001,-0.6243611088004097,60.09504656642933
0.0102,-0.6548979839301838,60.095984735113674
0.0103,-0.6705745697353219,60.096922818538204
0.010400000000000001,-0.696808038733329,60.09786081586965
0.0105,-0.7451306859605439,60.09879872627482
0.0106,-0.7479047130677813,60.09973654892062
0.010700000000000001,-0.7764264039451936,60.10067428297398
0.0108,-0.802438301557787,60.10161192760198
0.010900000000000002,-0.8226305178860401,60.10254948197173
0.011000000000000001,-0.8469068483794951,60.103486945250424
0.0111,-0.8642195979117272,60.10442431660536
0.011200000000000002,-0.8892477886740119,60.105361595203895
0.011300000000000001,-0.8986257299915779,60.10629878021349
0.0114,-0.9136692856354217,60.107235870801674
0.011500000000000002,-0.9392644221661559,60.10817286613605
0.011600000000000001,-0.9488067846021354,60.10910976538433
0.0117,-0.9501167800203407,60.1100465677143
0.011800000000000001,-0.9715518957165766,60.11098327229383
0.0119,-0.9893596890337986,60.11191987829087
0.012,-0.9756177687225019,60.11285638487348
0.012100000000000001,-0.9809725685495057,60.11379279120979
0.0122,-0.9873728135734918,60.11472909646802
0.0123,-0.9931022312191978,60.11566529981649
0.012400000000000001,-0.987319333719844,60.1166014004236
0.0125,-0.9884240941568184,60.11753739745784
0.012600000000000002,-1.0013959668246017,60.1184732900878
0.012700000000000001,-1.0025594813663412,60.11940907748217
0.0128,-0.9798975087927467,60.120344758809715
0.012900000000000002,-0.9849136590347293,60.1212803332393
0.013000000000000001,-0.9829242576113704,60.12221579993989
0.0131,-0.9711322129755209,60.123151158080546
0.013200000000000002,-0.9685837120531375,60.12408640683042
0.013300000000000001,-0.9483213605572575,60.12502154535877
0.0134,-0.9416749272006308,60.12595657283494
0.013500000000000002,-0.9096691493311271,60.12689148842837
0.013600000000000001,-0.9132139493591318,60.12782629130862
0.0137,-0.8896578064259787,60.12876098064534
0.013800000000000002,-0.8640010480555698,60.12969555560827
0.013900000000000001,-0.8488960008502433,60.13063001536727
0.014,-0.833021230577381,60.13156435909228
0.014100000000000001,-0.8141154154328744,60.13249858595337
0.0142,-0.7822972001965924,60.13343269512069
0.014300000000000002,-0.7501944293984316,60.1343666857645
0.014400000000000001,-0.7359800159912607,60.13530055705518
0.0145,-0.7279815828202925,60.1362343081632
0.014600000000000002,-0.7048295214915522,60.13716793825915
0.014700000000000001,-0.6661138321072453,60.1381014465137
0.0148,-0.6392165551348803,60.13903483209767
0.014900000000000002,-0.5976383935140739,60.13996809418196
0.015000000000000001,-0.5742621446828924,60.14090123193758
0.0151,-0.5470105133113795,60.141834244535666
0.015200000000000002,-0.518027553023196,60.14276713114745
0.015300000000000001,-0.4841172979131177,60.14369989094428
0.0154,-0.4357723185485051,60.14463252309763
0.015500000000000002,-0.4038732938589468,60.14556502677906
0.015600000000000001,-0.38090958482753023,60.146497401160275
0.015700000000000002,-0.3550881493625525,60.14742964541307
0.0158,-0.31413430887236354,60.14836175870937
0.0159,-0.277088819130222,60.14929374022122
0.016,-0.23794242176272884,60.15022558912076
0.0161,-0.20566133984731316,60.151157304580266
0.016200000000000003,-0.1607267461602895,60.15208888577213
0.016300000000000002,-0.12289143583129254,60.15302033186886
0.0164,-0.09375213882899398,60.15395164204309
0.0165,-0.0672358589174955,60.15488281546757
0.0166,-0.015157286317617553,60.155813851315166
0.016700000000000003,0.023347776155492387,60.15674474875888
0.016800000000000002,0.067936254262107,60.15767550697182
0.016900000000000002,0.09804198240263734,60.158606125127235
0.017,0.13845886893088544,60.15953660239849
0.0171,0.17929433048539728,60.160466937959065
0.0172,0.20239070288602948,60.161397130982586
0.017300000000000003,0.24134364725591181,60.16232718064279
0.017400000000000002,0.29060122841046937,60.163257086113546
0.0175,0.3186787370721897,60.16418684656886
0.0176,0.3618940087026948,60.165116461182855
0.0177,0.4041358172917763,60.16604592912979
0.0178,0.41442042622461434,60.16697524958405
0.017900000000000003,0.462261793227899,60.167904421720145
0.018000000000000002,0.49925973465613205,60.16883344471273
0.0181,0.5258689913405682,60.1697623177366
0.0182,0.5476079528314888,60.17069103996665
0.0183,0.5925635267511763,60.171619610577935
0.018400000000000003,0.6162732704965007,60.172548028745645
0.018500000000000003,0.6420743396930078,60.173476293645095
0.018600000000000002,0.6733781854911063,60.17440440445174
0.0187,0.7016953295426306,60.17533236034118
0.0188,0.7277654045768204,60.176260160489136
0.0189,0.7448890736627582,60.17718780407147
0.019000000000000003,0.7804881802607418,60.17811529026421
0.019100000000000002,0.8030638866827972,60.179042618243486
0.019200000000000002,0.819388997761051,60.17996978718559
0.0193,0.8393131589836428,60.18089679626695
0.0194,0.8530175707071573,60.18182364466414
0.0195,0.8907079412963106,60.182750331553876
0.019600000000000003,0.9082036094980966,60.183676856113
0.019700000000000002,0.9184561523388921,60.184603217518536
0.0198,0.9098336470430312,60.18552941494762
0.0199,0.9389078760743486,60.18645544757753
0.02,0.9513066305914434,60.18738131458572
0.020100000000000003,0.9666735955913149,60.18830701514978
0.020200000000000003,0.9899417210579453,60.18923254844743
0.020300000000000002,0.9817178958291848,60.190157913656556
0.0204,0.9907702171951339,60.191083109955194
0.0205,1.0038645816869771,60.19200813652152
0.0206,0.9934357163201455,60.19293299253387
0.020700000000000003,0.9996825512871769,60.19385767717072
0.020800000000000003,0.9889083062256889,60.194782189610706
0.020900000000000002,1.0050001529598669,60.19570652903263
0.021,0.9908287025746494,60.19663069461542
0.0211,0.9785232583930202,60.19755468553818
0.0212,0.984418771298224,60.19847850098016
0.021300000000000003,0.9892024229121139,60.19940214012076
0.021400000000000002,0.9703769518305906,60.20032560213956
0.021500000000000002,0.962625567056342,60.20124888621627
0.0216,0.9507576987727544,60.202171991530776
0.0217,0.9424826855793514,60.20309491726311
0.021800000000000003,0.9332190338086671,60.20401766259347
0.021900000000000003,0.9099208921238296,60.20494022670222
0.022000000000000002,0.898382530979049,60.205862608769884
0.0221,0.8757348046315544,60.20678480797713
0.0222,0.8489386233593252,60.20770682350481
0.0223,0.8505918945445163,60.20862865453392
0.022400000000000003,0.816731128984267,60.20955030024564
0.022500000000000003,0.795701741820735,60.2104717598213
0.022600000000000002,0.7710370062938293,60.211393032442416
0.0227,0.7296007525599797,60.21231411729063
0.0228,0.7301856036641491,60.213235013547795
0.0229,0.6878970787636821,60.214155720395894
0.023000000000000003,0.6654425791727704,60.215076237017115
0.023100000000000002,0.6487600231157128,60.21599656259378
