t,real_v,real_f
0.0,-0.0046098860233153745,60.0
0.0001,0.03239958929230523,60.0
0.0002,0.08496252861066123,60.0
0.00030000000000000003,0.12083417814177169,60.0
0.0004,0.14574576453437862,60.0
0.0005,0.19867713185875535,60.0
0.0006000000000000001,0.22350215997533868,60.0
0.0007000000000000001,0.2721123707119581,60.0
0.0008,0.29053266795172067,60.0
0.0009000000000000001,0.3371702125948928,60.0
0.001,0.35606530000247705,60.0
0.0011,0.40567517506938316,60.0
0.0012000000000000001,0.4467354402156211,60.0
0.0013000000000000002,0.4719606415387204,60.0
0.0014000000000000002,0.4995146561943748,60.0
0.0015,0.5445124193971747,60.0
0.0016,0.5760837404969283,60.0
0.0017000000000000001,0.6026916773544085,60.0
0.0018000000000000002,0.6383090207289794,60.0
0.0019000000000000002,0.6574891243474775,60.0
0.002,0.6813194723011647,60.0
0.0021000000000000003,0.713724639854118,60.0
0.0022,0.7399684939055677,60.0
0.0023000000000000004,0.7527697499973801,60.0
0.0024000000000000002,0.7836828579903388,60.0
0.0025,0.8019864222819046,60.0
0.0026000000000000003,0.8210369452001481,60.0
0.0027,0.8369122148496594,60.0
0.0028000000000000004,0.861917775370415,60.0
0.0029000000000000002,0.8970225021690043,60.0
0.003,0.9010406853678063,60.0
0.0031000000000000003,0.9055793878220857,60.0
0.0032,0.9244503388314447,60.0
0.0033000000000000004,0.9565447826460988,60.0
0.0034000000000000002,0.9621429000377354,60.0
0.0035,0.9658062925361491,60.0
0.0036000000000000003,0.9789598250599431,60.0
0.0037,0.9789862000352119,60.0
0.0038000000000000004,0.9867683223985543,60.0
0.0039000000000000003,0.9987761327341438,60.0
0.004,1.0008500362797772,60.0
0.0041,0.995136999237916,60.0
0.004200000000000001,0.9997317848283311,60.0
0.0043,0.9932426427642054,60.0
0.0044,0.9923525143316518,60.0
0.0045000000000000005,0.9885584683050704,60.0
0.004600000000000001,0.9939122896550553,60.0
0.0047,0.9746163292359654,60.0
0.0048000000000000004,0.9749672414607525,60.0
0.004900000000000001,0.9615139856799643,60.0
0.005,0.9328492013985015,60.0
0.0051,0.9340047500414945,60.0
0.005200000000000001,0.9111036382065739,60.0
0.0053,0.9091642745747341,60.0
0.0054,0.8998508354810794,60.0
0.0055000000000000005,0.8816424025267229,60.0
0.005600000000000001,0.8410564560326169,60.0
0.0057,0.8362675203146674,60.0
0.0058000000000000005,0.8088476049038301,60.0
0.005900000000000001,0.7836671322566018,60.0
0.006,0.7687572864495338,60.0
0.0061,0.743233746614184,60.0
0.006200000000000001,0.7198695060631102,60.0
0.006300000000000001,0.6959913145856517,60.0
0.0064,0.6648536269922988,60.0
0.006500000000000001,0.6416671561068658,60.0
0.006600000000000001,0.6025293337361122,60.0
0.0067,0.5585342679384986,60.0
0.0068000000000000005,0.5423718970260396,60.0
0.006900000000000001,0.5104552267564463,60.0
0.007,0.47058917798808164,60.0
0.0071,0.4372011965400119,60.0
0.007200000000000001,0.4032775725982548,60.0
0.007300000000000001,0.36657147573452525,60.0
0.0074,0.3324565285072485,60.0
0.007500000000000001,0.30086738156472664,60.0
0.007600000000000001,0.2700923887591893,60.0
0.0077,0.22732462423425276,60.0
0.0078000000000000005,0.1954796399600372,60.0
0.0079,0.1721698873650107,60.0
0.008,0.1125557875114779,60.0
0.008100000000000001,0.07997882711909501,60.0
0.0082,0.03620678653388421,60.0
0.0083,-0.00015590795151164752,60.0
0.008400000000000001,-0.027236350045103316,60.0
0.0085,-0.06428857910637824,60.0
0.0086,-0.10661261789166342,60.0
0.008700000000000001,-0.13928934199165072,60.0
0.0088,-0.1835778258765156,60.0
0.0089,-0.21076460622954904,60.0
0.009000000000000001,-0.2557957732063702,60.0
0.0091,-0.2888535045195532,60.0
0.009200000000000002,-0.31684139848817183,60.0
0.009300000000000001,-0.359748697402154,60.0
0.0094,-0.39074307067713576,60.0
0.009500000000000001,-0.429029627449477,60.0
0.009600000000000001,-0.46652809393958683,60.0
0.0097,-0.486833170286633,60.0
0.009800000000000001,-0.530478812192396,60.0
0.0099,-0.5720728129407837,60.0
