t,real_v,real_f
0.0,-0.004609886169070392,60.0
0.0001,0.03239958913671883,60.0
0.0002,0.08496252871716418,60.0
0.00030000000000000003,0.12083417822160009,60.0
0.0004,0.1457457643995162,60.0
0.0005,0.19867713200102707,60.0
0.0006000000000000001,0.2235021599099262,60.0
0.0007000000000000001,0.2721123708587574,60.0
0.0008,0.2905326677914345,60.0
0.0009000000000000001,0.3371702126264052,60.0
0.001,0.35606529975089257,60.0
0.0011,0.40567517507883777,60.0
0.0012000000000000001,0.44673544034723184,60.0
0.0013000000000000002,0.47196064152755496,60.0
0.0014000000000000002,0.4995146560926918,60.0
0.0015,0.5445124195213031,60.0
0.0016,0.5760837406263182,60.0
0.0017000000000000001,0.602691677416686,60.0
0.0018000000000000002,0.6383090208958918,60.0
0.0019000000000000002,0.6574891243482957,60.0
0.002,0.6813194722331549,60.0
0.0021000000000000003,0.7137246398835896,60.0
0.0022,0.739968493942831,60.0
0.0023000000000000004,0.7527697498265649,60.0
0.0024000000000000002,0.783682857945777,60.0
0.0025,0.8019864221634334,60.0
0.0026000000000000003,0.8210369450407955,60.0
0.0027,0.8369122146146691,60.0
0.0028000000000000004,0.8619177752398596,60.0
0.0029000000000000002,0.8970225023403012,60.0
0.003,0.9010406853214741,60.0
0.0031000000000000003,0.9055793875895572,60.0
0.0032,0.9244503386850921,60.0
0.0033000000000000004,0.9565447828393269,60.0
0.0034000000000000002,0.9621429001324533,60.0
0.0035,0.9658062925223385,60.0
0.0036000000000000003,0.9789598251268196,60.0
0.0037,0.9789861999782723,60.0
0.0038000000000000004,0.9867683223771936,60.0
0.0039000000000000003,0.9987761328464153,60.0
0.004,1.0008500363772208,60.0
0.0041,0.9951369992095387,60.0
0.004200000000000001,0.9997317848783369,60.0
0.0043,0.9932426427242164,60.0
0.0044,0.9923525143238275,60.0
0.0045000000000000005,0.9885584683034054,60.0
0.004600000000000001,0.9939122898433497,60.0
0.0047,0.9746163292092218,60.0
0.0048000000000000004,0.9749672415853247,60.0
0.004900000000000001,0.9615139857393765,60.0
0.005,0.9328492011515255,60.0
0.0051,0.9340047500309566,60.0
