t,f_hat
0.0,60.000113854018636
0.0001,59.99960768156969
0.0002,59.99669324077817
0.00030000000000000003,59.989739752853794
0.0004,59.97669870109061
0.0005,59.95527726613038
0.0006000000000000001,59.924043414144435
0.0007000000000000001,59.88149135817829
0.0008,59.82779652368058
0.0009000000000000001,59.758446109907375
0.001,59.67586764176423
0.0011,59.57366426709381
0.0012000000000000001,59.45858135351695
0.0013000000000000002,59.326862606136295
0.0014000000000000002,59.1751564229723
0.0015,59.0033931348208
0.0016,58.813954611680785
0.0017000000000000001,58.603776517762206
0.0018000000000000002,58.37317088672767
0.0019000000000000002,58.12438934044202
0.002,57.86133616730549
0.0021000000000000003,57.57873217320755
0.0022,57.278656983979666
0.0023000000000000004,56.95931811333381
0.0024000000000000002,56.62823045522548
0.0025,56.27970496899283
0.0026000000000000003,55.92168644251236
0.0027,55.55224104066916
0.0028000000000000004,55.16893892398453
0.0029000000000000002,54.77787001980171
0.003,54.373463356112566
0.0031000000000000003,53.967973638189335
0.0032,53.55097742197847
0.0033000000000000004,53.131646913051284
0.0034000000000000002,52.71152618318614
0.0035,52.285702455797676
0.0036000000000000003,51.865147068634
0.0037,51.43691953769901
0.0038000000000000004,51.01063056497613
0.0039000000000000003,50.58722853832002
0.004,50.16371095238883
0.0041,49.74849360434307
0.004200000000000001,49.33505268414707
0.0043,48.93047966162145
0.0044,48.52682830133341
0.0045000000000000005,48.13511814326094
0.004600000000000001,47.75209215496628
0.0047,47.37291369412674
0.0048000000000000004,47.004749846827764
0.004900000000000001,46.65182853918124
0.005,46.305926287437266
0.0051,45.97339818681818
0.005200000000000001,45.651406000283295
0.0053,45.34407272388039
0.0054,45.055228769644486
0.0055000000000000005,44.77196994125024
0.005600000000000001,44.50118267804413
0.0057,44.24270511730694
0.0058000000000000005,43.99664871164448
0.005900000000000001,43.76700899385833
0.006,43.54709508845451
0.0061,43.34076628044437
0.006200000000000001,43.148445576105196
0.006300000000000001,42.970522082989405
0.0064,42.80633315350072
0.006500000000000001,42.64979971135823
0.006600000000000001,42.50960416837041
0.0067,42.3784703804654
0.0068000000000000005,42.260303113181756
0.006900000000000001,42.15368857772444
0.007,42.05658758135801
0.0071,41.96941866331928
0.007200000000000001,41.89403468599049
0.007300000000000001,41.82815623845762
0.0074,41.76815928831245
0.007500000000000001,41.71570797415589
0.007600000000000001,41.674476843115585
0.0077,41.64047287024783
0.0078000000000000005,41.61404227307567
0.0079,41.59460999232126
0.008,41.578778457204216
0.008100000000000001,41.56774145722224
0.0082,41.56001000981384
0.0083,41.55473935903614
0.008400000000000001,41.555289056642025
0.0085,41.555409149273
0.0086,41.55759327487806
0.008700000000000001,41.55819547846232
0.0088,41.559500438985594
0.0089,41.55914064026477
0.009000000000000001,41.55820111143706
0.0091,41.55559227818132
0.009200000000000002,41.54908377774858
0.009300000000000001,41.53775511863761
0.0094,41.522862033625515
0.009500000000000001,41.50239185406693
0.009600000000000001,41.47465792005801
0.0097,41.44012934302705
0.009800000000000001,41.39877874602643
0.0099,41.3503964792493
0.01,41.29392849679945
0.010100000000000001,41.15907999720525
0.0102,41.10045976981979
0.0103,41.0319851960319
0.010400000000000001,40.95351350386757
0.0105,40.86469029684534
0.0106,40.765394779529394
0.010700000000000001,40.65544065667721
0.0108,40.53432663847745
0.010900000000000002,40.40350689806997
0.011000000000000001,40.26290182511467
0.0111,40.11178735945818
0.011200000000000002,40.0
0.011300000000000001,40.0
0.0114,40.0
0.011500000000000002,40.0
0.011600000000000001,40.0
0.0117,40.0
0.011800000000000001,40.0
0.0119,40.0
0.012,40.0
0.012100000000000001,40.0
0.0122,40.0
0.0123,40.0
0.012400000000000001,40.0
0.0125,40.0
0.012600000000000002,40.0
0.012700000000000001,40.0
0.0128,40.0
0.012900000000000002,40.0
0.013000000000000001,40.0
0.0131,40.0
0.013200000000000002,40.0
0.013300000000000001,40.0
0.0134,40.0
0.013500000000000002,40.0
0.013600000000000001,40.0
0.0137,40.0
0.013800000000000002,40.0
0.013900000000000001,40.0
0.014,40.0
0.014100000000000001,40.0
0.0142,40.0
0.014300000000000002,40.0
0.014400000000000001,40.0
0.0145,40.0
0.014600000000000002,40.0
0.014700000000000001,40.0
0.0148,40.0
0.014900000000000002,40.0
0.015000000000000001,40.0
0.0151,40.0
0.015200000000000002,40.0
0.015300000000000001,40.0
0.0154,40.0
0.015500000000000002,40.0
0.015600000000000001,40.0
0.015700000000000002,40.0
0.0158,40.0
0.0159,40.0
0.016,40.0
0.0161,40.0
0.016200000000000003,40.0
0.016300000000000002,40.0
0.0164,40.0
0.0165,40.0
0.0166,40.0
0.016700000000000003,40.0
0.016800000000000002,40.0
0.016900000000000002,40.0
0.017,40.0
0.0171,40.0
0.0172,40.0
0.017300000000000003,40.0
0.017400000000000002,40.0
0.0175,40.0
0.0176,40.0
0.0177,40.0
0.0178,40.0
0.017900000000000003,40.0
0.018000000000000002,40.0
0.0181,40.0
0.0182,40.0
0.0183,40.0
0.018400000000000003,40.0
0.018500000000000003,40.0
0.018600000000000002,40.0
0.0187,40.0
0.0188,40.0
0.0189,40.0
0.019000000000000003,40.0
0.019100000000000002,40.0
0.019200000000000002,40.0
0.0193,40.0
0.0194,40.0
0.0195,40.0
0.019600000000000003,40.0
0.019700000000000002,40.22157745333969
0.0198,40.50771810442208
0.0199,40.78718658785449
0.02,41.0606606600101
0.020100000000000003,41.322508375028896
0.020200000000000003,41.57668959631238
0.020300000000000002,41.81917334376057
0.0204,42.05261806870025
0.0205,42.2702194021326
0.0206,41.699608201914785
0.020700000000000003,41.911215181356624
0.020800000000000003,42.10594627840725
0.020900000000000002,42.287995130431696
0.021,42.455880145837014
0.0211,42.608136668461626
0.0212,42.74396420237922
0.021300000000000003,42.86472094618189
0.021400000000000002,42.97038571444431
0.021500000000000002,43.06067672924547
0.0216,43.13567272750841
0.0217,43.192133776275014
0.021800000000000003,43.23543560915784
0.021900000000000003,43.26410064831889
0.022000000000000002,43.277733191768384
0.0221,43.27791187878118
0.0222,43.264555097371705
0.0223,43.23889320099984
0.022400000000000003,43.20140132870796
0.022500000000000003,43.15286568523301
0.022600000000000002,43.09420373997365
0.0227,43.026018853827765
0.0228,42.94930125717258
0.0229,42.86513611614191
0.023000000000000003,42.77458097361982
0.023100000000000002,42.67785627611974
0.023200000000000002,42.57643963638708
0.0233,42.47218075374595
0.0234,42.36386493050351
0.023500000000000004,42.25527434680768
0.023600000000000003,42.14505864423053
0.023700000000000002,42.035143627239336
0.0238,41.926138790157836
0.0239,41.82026914376976
0.024,41.717049786903345
0.024100000000000003,41.618001413963874
0.024200000000000003,41.5235721732396
0.024300000000000002,41.437356398374334
0.0244,41.35543387970149
0.0245,41.28029267142793
0.0246,41.21369408177659
0.024700000000000003,40.0
0.024800000000000003,40.0
0.024900000000000002,40.0
0.025,40.0
0.0251,40.0
0.025200000000000004,40.0
0.025300000000000003,40.0
0.025400000000000002,40.0
0.025500000000000002,40.0
0.0256,40.0
0.0257,40.0
0.025800000000000003,40.0
0.025900000000000003,40.0
0.026000000000000002,40.0
0.0261,40.0
0.0262,40.0
0.0263,40.0
0.026400000000000003,40.0
0.026500000000000003,40.0
0.026600000000000002,40.12942716586085
0.0267,40.297723494675544
0.0268,40.48073032421787
0.026900000000000004,40.674912014734375
0.027000000000000003,40.884102625048136
0.027100000000000003,41.103506102242115
0.027200000000000002,41.33431189222065
0.0273,41.57997784019341
0.0274,41.83374684027086
0.027500000000000004,42.09604024275442
0.027600000000000003,42.368465824695846
0.027700000000000002,42.64381254319812
0.027800000000000002,42.93294045463542
0.0279,43.22721063360227
0.028,43.52627608664953
0.028100000000000003,43.8368777752319
0.028200000000000003,44.14227331726928
0.028300000000000002,44.454159796510204
0.0284,44.76960792272199
0.0285,45.08285119575805
0.028600000000000004,45.40261080842257
0.028700000000000003,45.71317922325193
0.028800000000000003,46.02359055096874
0.028900000000000002,46.33065803485913
0.029,46.62772442783972
0.0291,46.923124180975826
0.029200000000000004,47.20989316484536
0.029300000000000003,47.49332584338265
0.029400000000000003,47.764694525853855
0.029500000000000002,48.02437892886175
0.0296,48.27815290272442
0.0297,48.51630590963651
0.029800000000000004,48.739013596207926
0.029900000000000003,48.942087412286114
0.030000000000000002,49.13389323575106
0.030100000000000002,49.31763637804231
0.0302,49.477886556605284
0.030300000000000004,49.622496848482356
0.030400000000000003,49.746492567974
0.030500000000000003,49.851667478573006
0.030600000000000002,49.9465894506643
0.0307,50.017375681751616
0.0308,50.070345985119815
0.030900000000000004,50.10767159129931
0.031000000000000003,50.12792739318841
0.031100000000000003,50.13073889660906
0.031200000000000002,50.112098887193625
0.0313,50.08036016083247
0.031400000000000004,50.036234106826946
0.0315,49.97374503599926
0.0316,49.9014194435271
0.031700000000000006,49.81599759252913
0.0318,49.71684603308079
0.031900000000000005,49.60645298044129
0.032,49.48925198492625
0.032100000000000004,49.359100188280394
0.0322,49.22413151461359
0.0323,49.08122944597238
0.032400000000000005,48.93368185195853
0.0325,48.7832890865331
0.032600000000000004,48.62992804719564
0.0327,48.47360442148047
0.0328,48.31576801160148
0.032900000000000006,48.159570574977884
0.033,48.005945667104974
0.033100000000000004,47.85352259446579
0.0332,47.70568817896957
0.0333,47.563193415685305
0.033400000000000006,47.42597589475483
0.0335,47.29615031655683
0.033600000000000005,47.17459146578
0.0337,47.06164294938719
0.033800000000000004,46.95819567414806
0.0339,46.865199528808084
0.034,46.783765333965455
0.034100000000000005,46.71399630001123
0.0342,46.656806021630054
0.034300000000000004,46.61243727206862
0.0344,46.58245691507383
0.0345,46.56653342506141
0.034600000000000006,46.56615631405325
0.0347,46.57967297391997
0.034800000000000005,46.6100482156687
0.0349,46.654468078706955
0.035,46.715231065831794
0.035100000000000006,46.79371083062884
0.0352,46.8873843096194
0.035300000000000005,46.99730469552834
0.0354,47.125656568113186
0.035500000000000004,47.26960992540562
0.0356,47.42952983735144
0.0357,47.60930130317206
0.035800000000000005,47.80254776510312
0.0359,48.01187887780608
0.036000000000000004,48.238613820107815
0.0361,48.481527407179755
0.0362,48.74142348155604
0.036300000000000006,49.016195614111986
0.0364,49.302495784636974
0.036500000000000005,49.601294992278156
0.0366,49.91284427108441
0.0367,50.23988844058337
0.036800000000000006,50.57795010788577
0.0369,50.9259681289694
0.037000000000000005,51.279812901833616
0.0371,51.640217480250804
0.037200000000000004,52.01181856544642
0.0373,52.388231786949916
0.0374,52.76697366385105
0.037500000000000006,53.14963723013052
0.0376,53.537694857091665
0.037700000000000004,53.91933351134744
0.0378,54.30778580707103
0.0379,54.69543211100564
0.038000000000000006,55.06830438780079
0.0381,55.44345737620058
0.038200000000000005,55.803731466056675
0.0383,56.16239369161485
0.038400000000000004,56.513894615567544
0.038500000000000006,56.84738259925635
0.0386,57.171525432160585
0.038700000000000005,57.48197265379032
0.0388,57.76976334134431
0.038900000000000004,58.04236632362398
0.039,58.29976707571309
0.0391,58.541410306077495
0.039200000000000006,58.76039354652258
0.0393,58.96987351232081
0.039400000000000004,59.15299294322081
0.0395,59.306952906877584
0.0396,59.43989579965097
0.039700000000000006,59.55344614591728
0.0398,59.64651096687682
0.039900000000000005,59.71986200392283
0.04,59.764697684409164
0.040100000000000004,59.796529038144925
0.04020000000000001,59.80494739970915
0.0403,59.79627620626191
0.040400000000000005,59.7729688136746
0.0405,59.731475420973304
0.040600000000000004,59.674606716288
0.0407,59.60682293237513
0.0408,59.52804882394232
0.040900000000000006,59.43213270797884
0.041,59.32682243606216
0.041100000000000005,59.211545641028096
0.0412,59.093583032646585
0.0413,58.964253558078106
0.041400000000000006,58.82842521315736
