t,v
0,-0.477628789549134
6.66666666666667e-06,-1.52849516905947
1.33333333333333e-05,-2.67843685491332
2e-05,-3.77684087566169
2.66666666666667e-05,-4.81812182121382
3.33333333333333e-05,-6.28027430226093
4e-05,-6.69136502734179
4.66666666666667e-05,-7.52394705035148
5.33333333333333e-05,-8.34305203886367
6e-05,-9.12545938925283
6.66666666666667e-05,-9.3023891311381
7.33333333333333e-05,-10.6981021243571
8e-05,-11.3916490721688
8.66666666666667e-05,-12.0191286622174
9.33333333333333e-05,-12.6080073560079
0.0001,-13.7896399341923
0.000106666666666667,-13.727058583397
0.000113333333333333,-14.1447924697439
0.00012,-14.5859596478961
0.000126666666666667,-15.0065427762356
0.000133333333333333,-14.7598437749892
0.00014,-15.8219801021197
0.000146666666666667,-16.3412066376617
0.000153333333333333,-16.6512953313262
0.00016,-16.9916501064088
0.000166666666666667,-17.9669128020575
0.000173333333333333,-17.7564843118261
0.00018,-17.8028250637231
0.000186666666666667,-17.954667667403
0.000193333333333333,-18.027599756847
0.0002,-17.4991606693731
0.000206666666666667,-18.2888157130162
0.000213333333333333,-18.5712611933468
0.00022,-18.5679685417003
0.000226666666666667,-18.7318275624877
0.000233333333333333,-19.4125977208732
0.00024,-18.8811836867968
0.000246666666666667,-18.4408480097257
0.000253333333333333,-18.2506145463072
0.00026,-17.9223605647039
0.000266666666666667,-17.0292334074188
0.000273333333333333,-17.4766957230915
0.00028,-17.5616604676566
0.000286666666666667,-17.1916982415284
0.000293333333333333,-17.0584418080169
0.0003,-17.3653678653178
0.000306666666666667,-16.4586264473895
0.000313333333333333,-15.5686806346967
0.00032,-15.0049668384329
0.000326666666666667,-14.1442192417509
0.000333333333333333,-12.8753285047185
0.00034,-12.9505324344509
0.000346666666666667,-12.7305947528171
0.000353333333333333,-11.9733076211223
0.00036,-11.5361633003761
0.000366666666666667,-11.47017997693
0.000373333333333333,-10.0431751545861
0.00038,-8.63808926989112
0.000386666666666667,-7.71851898709296
0.000393333333333333,-6.43410001362925
0.0004,-4.71278244577241
0.000406666666666667,-4.4324420333435
0.000413333333333333,-3.98551350357866
0.00042,-2.93390759333378
0.000426666666666667,-2.29477123281362
0.000433333333333333,-1.96462319161101
0.00044,-0.283529554854687
0.000446666666666667,1.43843177662735
0.000453333333333333,2.57772737155048
0.00046,4.14346619725729
0.000466666666666667,6.05377828806872
0.000473333333333333,6.65341170238166
0.00048,7.25129143749744
0.000486666666666667,8.44831363500501
0.000493333333333333,9.2147878446612
0.0005,9.65407196175613
0.000506666666666667,11.5874330105942
0.000513333333333333,13.3964588698584
0.00052,14.6144536446261
0.000526666666666667,16.3242519156551
0.000533333333333333,18.2891324716871
0.00054,18.922808982843
0.000546666666666667,19.54060082536
0.000553333333333333,20.7484527579071
0.00056,21.5112044343396
0.000566666666666667,22.050471721119
0.000573333333333333,23.9966114985399
0.00058,25.846659842331
0.000586666666666667,27.0142258896017
0.000593333333333333,28.6666377415965
0.0006,30.5679927543224
0.000606666666666667,31.2754807047697
0.000613333333333333,31.8049417504409
0.00062,32.929259539542
0.000626666666666667,33.6014418992011
0.000633333333333333,34.1613342781707
0.00064,36.0477591733798
0.000646666666666667,37.859142795603
0.000653333333333333,38.9488537649316
0.00066,40.5837698491673
0.000666666666666667,42.3891532825194
0.000673333333333333,43.14745271912
0.00068,43.6441775106045
0.000686666666666667,44.6624128157327
0.000693333333333333,45.3128985010588
0.0007,45.7703194229061
0.000706666666666667,47.5691275041458
0.000713333333333333,49.3023558449149
0.00072,50.3118158232689
0.000726666666666667,51.8732919243433
0.000733333333333333,53.6094033259495
0.00074,54.4520630443968
0.000746666666666667,54.872918993272
0.000753333333333333,55.8263533844806
0.00076,56.4218135820304
0.000766666666666667,56.9848762287628
0.000773333333333333,58.7454411184785
0.00078,60.5121186207773
0.000786666666666667,61.5139736268732
0.000793333333333333,63.1342122329549
0.0008,64.8532815665238
0.000806666666666667,65.6811454798618
0.000813333333333333,66.0946684795046
0.00082,67.0481939123972
0.000826666666666667,67.6439607121221
0.000833333333333333,68.3683479370631
0.00084,70.1366835154584
0.000846666666666667,71.9109478546761
0.000853333333333333,72.9219784353272
0.00086,74.6449213746023
0.000866666666666667,76.3888708459869
0.000873333333333333,77.3941543890203
0.00088,77.8167538629946
0.000886666666666667,78.7833387983728
0.000893333333333333,79.3889205162699
0.0009,80.1215663602719
0.000906666666666667,81.9022446938453
0.000913333333333333,83.6858334230797
0.00092,84.7789596202716
0.000926666666666667,86.506434567556
0.000933333333333333,88.251498388801
0.00094,89.4085681456852
0.000946666666666667,89.8075983887702
0.000953333333333333,90.751039096348
0.00096,91.4083823606139
0.000966666666666667,92.2672078621086
0.000973333333333333,94.0115969898613
0.00098,95.7550090547226
0.000986666666666667,96.7976790386977
0.000993333333333333,98.4774267232883
0.001,100.170123633717
0.00100666666666667,101.427803978787
0.00101333333333333,101.830800130473
0.00102,102.693966763102
0.00102666666666667,103.270670307195
