t,real_v,real_f
0.0,-0.004609887145997003,60.0
0.0001,0.032399588093897154,60.0
0.0002,0.0849625294310029,60.0
0.00030000000000000003,0.12083417875665191,60.0
0.0004,0.14574576349559748,60.0
0.0005,0.19867713295460687,60.0
0.0006000000000000001,0.2235021594714974,60.0
0.0007000000000000001,0.2721123718426832,60.0
0.0008,0.2905326667171124,60.0
0.0009000000000000001,0.3371702128376175,60.0
0.001,0.35606529806464143,60.0
0.0011,0.40567517514220736,60.0
0.0012000000000000001,0.4467354412293562,60.0
0.0013000000000000002,0.47196064145271827,60.0
0.0014000000000000002,0.499514655411159,60.0
0.0015,0.5445124203532777,60.0
0.0016,0.5760837414935563,60.0
0.0017000000000000001,0.6026916778341024,60.0
0.0018000000000000002,0.638309022014626,60.0
0.0019000000000000002,0.6574891243537787,60.0
0.002,0.6813194717773177,60.0
0.0021000000000000003,0.7137246400811231,60.0
0.0022,0.7399684941925897,60.0
0.0023000000000000004,0.7527697486816712,60.0
0.0024000000000000002,0.7836828576470999,60.0
0.0025,0.8019864213693768,60.0
0.0026000000000000003,0.8210369439727307,60.0
0.0027,0.8369122130396418,60.0
0.0028000000000000004,0.8619177743648081,60.0
0.0029000000000000002,0.8970225034884235,60.0
0.003,0.9010406850109304,60.0
0.0031000000000000003,0.90557938603103,60.0
0.0032,0.9244503377041602,60.0
0.0033000000000000004,0.9565447841344437,60.0
0.0034000000000000002,0.9621429007673026,60.0
0.0035,0.9658062924297725,60.0
0.0036000000000000003,0.9789598255750613,60.0
0.0037,0.9789861995966335,60.0
0.0038000000000000004,0.9867683222340229,60.0
0.0039000000000000003,0.9987761335989173,60.0
0.004,1.00085003703034,60.0
0.0041,0.9951369990193392,60.0
0.004200000000000001,0.9997317852135019,60.0
0.0043,0.9932426424561893,60.0
0.0044,0.9923525142713854,60.0
0.0045000000000000005,0.9885584682922458,60.0
0.004600000000000001,0.9939122911053977,60.0
0.0047,0.9746163290299714,60.0
0.0048000000000000004,0.9749672424202723,60.0
0.004900000000000001,0.9615139861375884,60.0
0.005,0.9328491994961626,60.0
0.0051,0.9340047499603256,60.0
0.005200000000000001,0.9111036368973976,60.0
0.0053,0.9091642750252592,60.0
0.0054,0.8998508368747127,60.0
0.0055000000000000005,0.8816424038397147,60.0
0.005600000000000001,0.8410564544290944,60.0
0.0057,0.8362675207596488,60.0
0.0058000000000000005,0.8088476045200217,60.0
0.005900000000000001,0.7836671314991862,60.0
0.006,0.7687572868468584,60.0
0.0061,0.7432337468883481,60.0
0.006200000000000001,0.7198695066451007,60.0
0.006300000000000001,0.6959913155429304,60.0
0.0064,0.6648536274822837,60.0
0.006500000000000001,0.6416671573223172,60.0
0.006600000000000001,0.6025293336576569,60.0
0.0067,0.5585342660294864,60.0
0.0068000000000000005,0.5423718971295978,60.0
0.006900000000000001,0.5104552268622876,60.0
0.007,0.4705891771269109,60.0
0.0071,0.4372011956718417,60.0
0.007200000000000001,0.4032775717358086,60.0
0.007300000000000001,0.36657147458262435,60.0
0.0074,0.3324565274850336,60.0
0.007500000000000001,0.3008673810758833,60.0
0.007600000000000001,0.2700923889709945,60.0
0.0077,0.22732462358899017,60.0
0.0078000000000000005,0.19547963996732234,60.0
0.0079,0.17216988920715598,60.0
0.008,0.11255578634822878,60.0
0.008100000000000001,0.07997882660076731,60.0
0.0082,0.036206785174570544,60.0
0.0083,-0.0001559091489660002,60.0
0.008400000000000001,-0.027236349833753053,60.0
0.0085,-0.06428857882949497,60.0
0.0086,-0.10661261826914371,60.0
0.008700000000000001,-0.13928934174903435,60.0
0.0088,-0.18357782659849364,60.0
0.0089,-0.2107646056557908,60.0
0.009000000000000001,-0.25579577377181023,60.0
0.0091,-0.28885350466584103,60.0
0.009200000000000002,-0.3168413975900166,60.0
0.009300000000000001,-0.35974869752276917,60.0
0.0094,-0.3907430702867387,60.0
0.009500000000000001,-0.4290296276014081,60.0
0.009600000000000001,-0.4665280946096946,60.0
0.0097,-0.4868331692563027,60.0
0.009800000000000001,-0.5304788126871893,60.0
0.0099,-0.572072814785889,60.0
0.01,-0.5897638755100347,60.0
0.010100000000000001,-0.6220028624016357,60.0
0.0102,-0.6525667537873744,60.0
0.0103,-0.6682752321987773,60.0
0.010400000000000001,-0.6945473356021827,60.0
0.0105,-0.7429162659448856,60.0
0.0106,-0.745739712520056,60.0
0.010700000000000001,-0.7743189277900993,60.0
0.0108,-0.8003946104699092,60.0
0.010900000000000002,-0.8206567208317405,60.0
0.011000000000000001,-0.8450097930714175,60.0
0.0111,-0.8624054267088874,60.0
0.011200000000000002,-0.8875236830968134,60.0
0.011300000000000001,-0.8969972980504741,60.0
0.0114,-0.9121436005903354,60.0
0.011500000000000002,-0.9378488858731717,60.0
0.011600000000000001,-0.9475069616381459,60.0
0.0117,-0.9489387347873308,60.0
0.011800000000000001,-0.9705035804972322,60.0
0.0119,-0.9884473686403256,60.0
0.012,-0.9748457201651425,60.0
0.012100000000000001,-0.9803484331773681,60.0
0.0122,-0.9869028879567018,60.0
0.0123,-0.992792567284731,60.0
0.012400000000000001,-0.9871750993926794,60.0
0.0125,-0.9884515551364808,60.0
