t,f_hat
0.0,60.00125519028219
0.0001,60.0012831252281
0.0002,60.001489307430575
0.00030000000000000003,60.00113694035024
0.0004,60.00043992570876
0.0005,60.00081166653475
0.0006000000000000001,60.00216851106731
0.0007000000000000001,60.00256337965713
0.0008,60.003306928216126
0.0009000000000000001,60.00195797920763
0.001,60.0022663641698
0.0011,60.00320589390112
0.0012000000000000001,60.00184094591425
0.0013000000000000002,60.00221166786262
0.0014000000000000002,60.001691038175224
0.0015,60.002104283889686
0.0016,60.00230599697357
0.0017000000000000001,60.00300731474281
0.0018000000000000002,60.004199231072995
0.0019000000000000002,60.00485582107602
0.002,60.00489656928868
0.0021000000000000003,60.0046207895059
0.0022,60.00520283624558
0.0023000000000000004,60.005522171968096
0.0024000000000000002,60.006119179760354
0.0025,60.00605778470866
0.0026000000000000003,60.00582212626947
0.0027,60.006375655954955
0.0028000000000000004,60.00714595488316
0.0029000000000000002,60.00691122164033
0.003,60.00777406861618
0.0031000000000000003,60.00847411754179
0.0032,60.00801735268816
0.0033000000000000004,60.008162662272355
0.0034000000000000002,60.00742699102667
0.0035,60.00662066442443
0.0036000000000000003,60.00647835443666
0.0037,60.006498631639126
0.0038000000000000004,60.00763748240898
0.0039000000000000003,60.008709907935376
0.004,60.008155549794495
0.0041,60.00870132585285
0.004200000000000001,60.00969057458772
0.0043,60.010839392724534
0.0044,60.01134854953034
0.0045000000000000005,60.010152791786076
0.004600000000000001,60.01011300591531
0.0047,60.010867167700184
0.0048000000000000004,60.011840982021894
0.004900000000000001,60.01144703379351
0.005,60.01137463614003
0.0051,60.009870465932096
0.005200000000000001,60.00958152448052
0.0053,60.01090870108342
0.0054,60.011714722393904
0.0055000000000000005,60.01191277756301
0.005600000000000001,60.011561741131246
0.0057,60.011825163743126
0.0058000000000000005,60.01107678001307
0.005900000000000001,60.011518641976586
0.006,60.01292055561
0.0061,60.0136517181567
0.006200000000000001,60.01260755862858
0.006300000000000001,60.012061580338575
0.0064,60.01166246403044
0.006500000000000001,60.010629925858815
0.006600000000000001,60.009849169167865
0.0067,60.00893379528937
0.0068000000000000005,60.009058601816925
0.006900000000000001,60.009575135900214
0.007,60.00992853235596
0.0071,60.00985860626831
0.007200000000000001,60.00867839144132
0.007300000000000001,60.01045107032967
0.0074,60.01075917030725
0.007500000000000001,60.01082396363554
0.007600000000000001,60.01041373930646
0.0077,60.008970295176454
0.0078000000000000005,60.01008994388902
0.0079,60.00956289664197
0.008,60.00940842988284
0.008100000000000001,60.00977736023572
0.0082,60.010795592609654
0.0083,60.01166690187543
0.008400000000000001,60.01145774990241
0.0085,60.011423800592226
0.0086,60.010389359575875
0.008700000000000001,60.00889808640597
0.0088,60.00690772605496
0.0089,60.00651702951538
0.009000000000000001,60.00360341932726
0.0091,60.00201154286721
0.009200000000000002,60.00129214823923
0.009300000000000001,59.99886796746047
0.0094,59.997486762307204
0.009500000000000001,59.997443517461804
0.009600000000000001,59.997079660265534
0.0097,59.99711225661207
0.009800000000000001,59.99754085851725
0.0099,59.997174648275625
0.01,59.996852382548866
0.010100000000000001,59.99672461602133
0.0102,59.99739043864114
0.0103,59.99669502278581
0.010400000000000001,59.996890890676006
0.0105,59.99709903012099
0.0106,59.99778437771414
0.010700000000000001,59.99738390398325
0.0108,59.99603351935026
0.010900000000000002,59.995362427838224
0.011000000000000001,59.995373092981595
0.0111,59.995950962335385
0.011200000000000002,59.9969360071014
0.011300000000000001,59.99622760796281
0.0114,59.995755782315406
0.011500000000000002,59.9956978268687
0.011600000000000001,59.994974217849546
0.0117,59.99588552468186
0.011800000000000001,59.9951229769721
0.0119,59.99446884895749
0.012,59.99420452774199
0.012100000000000001,59.995482943587625
0.0122,59.99622406370828
0.0123,59.995743168030046
0.012400000000000001,59.997176553833704
0.0125,59.99734797350898
0.012600000000000002,59.997696523163285
0.012700000000000001,59.99655797666365
0.0128,59.99681407550903
0.012900000000000002,59.99645076463172
0.013000000000000001,59.99639265649183
0.0131,59.99665119935317
0.013200000000000002,59.996742655252966
0.013300000000000001,59.996620020239
0.0134,59.99536564179941
0.013500000000000002,59.99590805013741
0.013600000000000001,59.99745800959745
0.0137,59.99711615667415
0.013800000000000002,59.995986733559626
0.013900000000000001,59.996358778699076
0.014,59.996554346115396
0.014100000000000001,59.995337069009196
0.0142,59.99470715885094
0.014300000000000002,59.99370180479693
0.014400000000000001,59.993150941740474
0.0145,59.993850276173035
0.014600000000000002,59.995432506249145
0.014700000000000001,59.99526455750957
0.0148,59.99602043524245
0.014900000000000002,59.99574385675936
0.015000000000000001,59.994943210034734
0.0151,59.994530111990834
0.015200000000000002,59.99416634757276
0.015300000000000001,59.993520006265044
0.0154,59.99244226673002
0.015500000000000002,59.991661966705315
0.015600000000000001,59.99076216586311
0.015700000000000002,59.989731322889966
