t,real_v,real_f
0.0,0.003758569020479293,60.0
0.0001,0.04133250833351604,60.0
0.0002,0.07884771189054474,60.0
0.00030000000000000003,0.11625086853452309,60.0
0.0004,0.15348882633320335,60.0
0.0005,0.19050866811093642,60.0
0.0006000000000000001,0.22725778664687407,60.0
0.0007000000000000001,0.2636839594327083,60.0
0.0008,0.299735422883713,60.0
0.0009000000000000001,0.335360945897631,60.0
0.001,0.3705099026568726,60.0
0.0011,0.4051323445705736,60.0
0.0012000000000000001,0.4391790712542754,60.0
0.0013000000000000002,0.4726017004463636,60.0
0.0014000000000000002,0.5053527367619095,60.0
0.0015,0.5373856391862105,60.0
0.0016,0.5686548872121191,60.0
0.0017000000000000001,0.5991160455271738,60.0
0.0018000000000000002,0.6287258271586107,60.0
0.0019000000000000002,0.6574421549865187,60.0
0.002,0.685224221537731,60.0
0.0021000000000000003,0.7120325469754762,60.0
0.0022,0.7378290352023875,60.0
0.0023000000000000004,0.7625770279971411,60.0
0.0024000000000000002,0.7862413571077942,60.0
0.0025,0.8087883942277968,60.0
0.0026000000000000003,0.8301860987836539,60.0
0.0027,0.8504040634663345,60.0
0.0028000000000000004,0.8694135574417212,60.0
0.0029000000000000002,0.887187567178698,60.0
0.003,0.9037008348368557,60.0
0.0031000000000000003,0.9189298941592656,60.0
0.0032,0.9328531038193143,60.0
0.0033000000000000004,0.9454506781742134,60.0
0.0034000000000000002,0.9567047153814798,60.0
0.0035,0.9665992228384347,60.0
0.0036000000000000003,0.9751201399085659,60.0
0.0037,0.9822553579024621,60.0
0.0038000000000000004,0.9879947372849233,60.0
0.0039000000000000003,0.9923301220837949,60.0
0.004,0.9952553514800506,60.0
0.0041,0.9967662685626533,60.0
0.004200000000000001,0.9968607262357528,60.0
0.0043,0.9955385902698273,60.0
0.0044,0.9928017394924299,60.0
0.0045000000000000005,0.9886540631182726,60.0
0.004600000000000001,0.9831014552224391,60.0
0.0047,0.9761518063645813,60.0
0.0048000000000000004,0.967814992376003,60.0
0.004900000000000001,0.9581028603255626,60.0
0.005,0.9470292116843403,60.0
0.0051,0.934609782712992,60.0
0.005200000000000001,0.9208622220996627,60.0
0.0053,0.9058060658802343,60.0
0.0054,0.8894627096765496,60.0
0.0055000000000000005,0.8718553782920632,60.0
0.005600000000000001,0.8530090927081251,60.0
0.0057,0.8329506345277965,60.0
0.0058000000000000005,0.8117085079177266,60.0
0.005900000000000001,0.789312899102173,60.0
0.006,0.7657956334667231,60.0
0.0061,0.7411901303326827,60.0
0.006200000000000001,0.7155313554663889,60.0
0.006300000000000001,0.688855771390945,60.0
0.0064,0.6612012855709786,60.0
0.006500000000000001,0.6326071965440605,60.0
0.006600000000000001,0.6031141380753332,60.0
0.0067,0.5727640214147062,60.0
0.0068000000000000005,0.5415999757386765,60.0
