t,real_f,real_v,RA_EKF,IpDFT
2.500000,60.000001,-0.004781,59.995250,60.000000
2.500100,60.000001,0.042432,60.008910,60.000000
2.500200,60.000001,0.063396,59.996598,60.000000
2.500300,60.000001,0.099458,59.992832,60.000000
2.500400,60.000001,0.127025,59.985586,60.000000
2.500500,60.000001,0.164024,59.985155,60.000000
2.500600,60.000001,0.196455,59.985076,60.000000
2.500700,60.000001,0.241468,59.986915,60.000000
2.500800,60.000001,0.270486,59.987017,60.000000
2.500900,60.000001,0.304566,59.986702,60.000000
2.501000,60.000001,0.331531,59.986888,60.000000
2.501100,60.000001,0.367138,59.986463,60.000000
2.501200,60.000001,0.400486,59.985905,60.000000
2.501300,60.000001,0.420688,59.986867,60.000000
2.501400,60.000001,0.448099,59.987612,60.000000
2.501500,60.000001,0.489553,59.986599,60.000000
2.501600,60.000001,0.506075,59.987209,60.000000
2.501700,60.000001,0.537544,59.987157,60.000000
2.501800,60.000001,0.567054,59.986938,60.000000
2.501900,60.000001,0.596132,59.986666,60.000000
2.502000,60.000001,0.609740,59.987178,60.000000
2.502100,60.000001,0.636004,59.987275,60.000000
2.502200,60.000001,0.664334,59.987056,60.000000
2.502300,60.000001,0.683978,59.987096,60.000000
2.502400,60.000001,0.704087,59.987159,60.000000
2.502500,60.000001,0.716586,59.987488,60.000000
2.502600,60.000001,0.750725,59.987002,60.000000
2.502700,60.000001,0.765136,59.986990,60.000000
2.502800,60.000001,0.772798,59.987303,60.000000
2.502900,60.000001,0.789956,59.987368,60.000000
2.503000,60.000001,0.817691,59.986947,60.000000
2.503100,60.000001,0.821391,59.987129,60.000000
2.503200,60.000001,0.834423,59.987174,60.000000
2.503300,60.000001,0.842958,59.987277,60.000000
2.503400,60.000001,0.861626,59.987030,60.000000
2.503500,60.000001,0.849441,59.987605,60.000000
2.503600,60.000001,0.872144,59.987290,60.000000
2.503700,60.000001,0.888029,59.986902,60.000000
2.503800,60.000001,0.889790,59.986893,60.000000
2.503900,60.000001,0.877748,59.987413,60.000000
2.504000,60.000001,0.898712,59.986951,60.000000
2.504100,60.000001,0.892120,59.987081,60.000000
2.504200,60.000001,0.901932,59.986782,60.000000
2.504300,60.000001,0.899582,59.986731,60.000000
2.504400,60.000001,0.895533,59.986776,60.000000
2.504500,60.000001,0.881561,59.987192,60.000000
2.504600,60.000001,0.873862,59.987429,60.000000
2.504700,60.000001,0.862285,59.987729,60.000000
2.504800,60.000001,0.872722,59.987067,60.000000
2.504900,60.000001,0.862086,59.986931,60.000000
2.505000,60.000001,0.842480,59.987366,60.000000
2.505100,60.000001,0.839567,59.987104,60.000000
2.505200,60.000001,0.811705,59.987864,60.000000
2.505300,60.000001,0.808212,59.987587,60.000000
2.505400,60.000001,0.797712,59.987238,60.000000
2.505500,60.000001,0.781205,59.987161,60.000000
2.505600,60.000001,0.766638,59.986975,60.000000
2.505700,60.000001,0.740577,59.987527,60.000000
2.505800,60.000001,0.727528,59.987278,60.000000
2.505900,60.000001,0.703972,59.987492,60.000000
2.506000,60.000001,0.695064,59.986450,60.000000
2.506100,60.000001,0.677396,59.985487,60.000000
2.506200,60.000001,0.639145,59.986903,60.000000
2.506300,60.000001,0.604646,59.988751,60.000000
2.506400,60.000001,0.601242,59.987027,60.000000
2.506500,60.000001,0.568898,59.987067,60.000000
2.506600,60.000001,0.533835,59.988561,60.000000
2.506700,60.000001,0.520886,59.986834,60.000000
2.506800,60.000001,0.498281,59.984631,60.000000
2.506900,60.000001,0.446012,59.988203,60.000000
2.507000,60.000001,0.441155,59.984825,60.000000
2.507100,60.000001,0.392929,59.988341,60.000000
2.507200,60.000001,0.366456,59.989268,60.000000
2.507300,60.000001,0.345418,59.986082,60.000000
2.507400,60.000001,0.300208,59.990114,60.000000
2.507500,60.000001,0.271227,59.991761,60.000000
2.507600,60.000001,0.240599,59.992254,60.000000
2.507700,60.000001,0.214174,59.988043,60.000000
2.507800,60.000001,0.170487,59.994501,60.000000
2.507900,60.000001,0.144146,59.993255,60.000000
2.508000,60.000001,0.108962,59.994857,60.000000
2.508100,60.000001,0.080951,59.988054,60.000000
2.508200,60.000001,0.035578,60.003247,60.000000
